40259.0,0.0000
40260.0,0.0000
40261.0,0.0000
40262.0,0.0000
40263.0,0.0000
40264.0,0.0000
40265.0,0.0000
40266.0,0.0000
40267.0,0.0000
40268.0,0.0000
40269.0,0.0000
40270.0,0.0110
40271.0,0.0220
40272.0,0.0330
40273.0,0.0440
40274.0,0.0549
40275.0,0.0659
40276.0,0.0769
40277.0,0.0879
40278.0,0.0989
40279.0,0.1099
40280.0,0.1209
40281.0,0.1319
40282.0,0.1429
40283.0,0.1538
40284.0,0.1648
40285.0,0.1758
40286.0,0.1868
40287.0,0.1978
40288.0,0.2088
40289.0,0.2198
40290.0,0.2308
40291.0,0.2418
40292.0,0.2527
40293.0,0.2637
40294.0,0.2747
40295.0,0.2857
40296.0,0.2967
40297.0,0.3077
40298.0,0.3187
40299.0,0.3297
40300.0,0.3407
40301.0,0.3516
40302.0,0.3626
40303.0,0.3736
40304.0,0.3846
40305.0,0.3956
40306.0,0.4066
40307.0,0.4176
40308.0,0.4286
40309.0,0.4396
40310.0,0.4505
40311.0,0.4615
40312.0,0.4725
40313.0,0.4835
40314.0,0.4945
40315.0,0.5055
40316.0,0.5165
40317.0,0.5275
40318.0,0.5385
40319.0,0.5495
40320.0,0.5604
40321.0,0.5714
40322.0,0.5824
40323.0,0.5934
40324.0,0.6044
40325.0,0.6154
40326.0,0.6264
40327.0,0.6374
40328.0,0.6484
40329.0,0.6593
40330.0,0.6703
40331.0,0.6813
40332.0,0.6923
40333.0,0.7033
40334.0,0.7143
40335.0,0.7253
40336.0,0.7363
40337.0,0.7473
40338.0,0.7582
40339.0,0.7692
40340.0,0.7802
40341.0,0.7912
40342.0,0.8022
40343.0,0.8132
40344.0,0.8242
40345.0,0.8352
40346.0,0.8462
40347.0,0.8571
40348.0,0.8681
40349.0,0.8791
40350.0,0.8901
40351.0,0.9011
40352.0,0.9121
40353.0,0.9231
40354.0,0.9341
40355.0,0.9451
40356.0,0.9560
40357.0,0.9670
40358.0,0.9780
40359.0,0.9890
40360.0,1.0000
40361.0,1.0000
40362.0,1.0000
40363.0,1.0000
40364.0,1.0000
40365.0,1.0000
40366.0,1.0000
40367.0,1.0000
40368.0,1.0000
40369.0,1.0000
40370.0,1.0000
40371.0,1.0000
40372.0,1.0000
40373.0,1.0000
40374.0,1.0000
40375.0,1.0000
40376.0,1.0000
40377.0,1.0000
40378.0,1.0000
40379.0,1.0000
40380.0,1.0000
40381.0,1.0000
40382.0,1.0000
40383.0,1.0000
40384.0,1.0000
40385.0,1.0000
40386.0,1.0000
40387.0,1.0000
40388.0,1.0000
40389.0,1.0000
40390.0,1.0000
40391.0,1.0000
40392.0,1.0000
40393.0,1.0000
40394.0,1.0000
40395.0,1.0000
40396.0,1.0000
40397.0,1.0000
40398.0,1.0000
40399.0,1.0000
40400.0,1.0000
40401.0,1.0000
40402.0,1.0000
40403.0,1.0000
40404.0,1.0000
40405.0,1.0000
40406.0,1.0000
40407.0,1.0000
40408.0,1.0000
40409.0,1.0000
40410.0,1.0000
40411.0,1.0000
40412.0,1.0000
40413.0,1.0000
40414.0,1.0000
40415.0,1.0000
40416.0,1.0000
40417.0,1.0000
40418.0,1.0000
40419.0,1.0000
40420.0,1.0000
40421.0,1.0000
40422.0,1.0000
40423.0,1.0000
40424.0,1.0000
40425.0,1.0000
40426.0,1.0000
40427.0,1.0000
40428.0,1.0000
40429.0,1.0000
40430.0,1.0000
40431.0,1.0000
40432.0,1.0000
40433.0,1.0000
40434.0,1.0000
40435.0,1.0000
40436.0,1.0000
40437.0,1.0000
40438.0,1.0000
40439.0,1.0000
40440.0,1.0000
40441.0,1.0000
40442.0,1.0000
40443.0,1.0000
40444.0,1.0000
40445.0,1.0000
40446.0,1.0000
40447.0,1.0000
40448.0,1.0000
40449.0,1.0000
40450.0,1.0000
40451.0,1.0000
40452.0,1.0000
40453.0,1.0000
40454.0,1.0000
40455.0,1.0000
40456.0,1.0000
40457.0,1.0000
40458.0,1.0000
40459.0,1.0000
40460.0,1.0000
40461.0,1.0000
40462.0,1.0000
