n 25625, BTC size 25625
0.25278, 0
0.25417, 0
0.25556, 0
0.25694, 0
0.25833, 0
0.25972, 0
0.26111, 0
0.2625, 0
0.26389, 0
0.26528, 0
0.26667, 0
0.26806, 0
0.26944, 0
0.27083, 0
0.27222, 0
0.27361, 0
0.275, 0
0.27639, 0
0.27778, 0
0.27917, 0
0.28056, 0
0.28194, 0
0.28333, 0
0.28472, 0
0.28611, 0
0.2875, 0
0.28889, 0
0.29028, 0
0.29167, 0
0.29306, 0
0.29444, 0
0.29583, 0
0.29722, 0
0.29861, 0
0.3, 0
0.30139, 0
0.30278, 0
0.30417, 0
0.30556, 0
0.30694, 0
0.30833, 0
0.30972, 0
0.31111, 0
0.3125, 0
0.31389, 0
0.31528, 0
0.31667, 0
0.31806, 0
0.31944, 0
0.32083, 0
0.32222, 0
0.32361, 0
0.325, 0
0.32639, 0
0.32778, 0
0.32917, 0
0.33056, 0
0.33194, 0
0.33333, 0
0.33472, 0
0.33611, 0
0.3375, 0
0.33889, 0
0.34028, 0
0.34167, 0
0.34306, 0
0.34444, 0
0.34583, 0
0.34722, 0
0.34861, 0
0.35, 0
0.35139, 0
0.35278, 0
0.35417, 0
0.35556, 0
0.35694, 0
0.35833, 0
0.35972, 0
0.36111, 0
0.3625, 0
0.36389, 0
0.36528, 0
0.36667, 0
0.36806, 0
0.36944, 0
0.37083, 0
0.37222, 0
0.37361, 0
0.375, 0
0.37639, 0
0.37778, 0
0.37917, 0
0.38056, 0
0.38194, 0
0.38333, 0
0.38472, 0
0.38611, 0
0.3875, 0
0.38889, 0
0.39028, 0
0.39167, 0
0.39306, 0
0.39444, 0
0.39583, 0
0.39722, 0
0.39861, 0
0.4, 0
0.40139, 0
0.40278, 0
0.40417, 0
0.40556, 0
0.40694, 0
0.40833, 0
0.40972, 0
0.41111, 0
0.4125, 0
0.41389, 0
0.41528, 0
0.41667, 0
0.41806, 0
0.41944, 0
0.42083, 0
0.42222, 0
0.42361, 0
0.425, 0
0.42639, 0
0.42778, 0
0.42917, 0
0.43056, 0
0.43194, 0
0.43333, 0
0.43472, 0
0.43611, 119.44
0.4375, 291.701
0.43889, 353.143
0.44028, 363.409
0.44167, 371.709
0.44306, 361.756
0.44444, 370.021
0.44583, 360.109
0.44722, 359.283
0.44861, 358.456
0.45, 385.454
0.45139, 356.803
0.45278, 364.937
0.45417, 355.15
0.45556, 336.486
0.45694, 335.706
0.45833, 352.676
0.45972, 342.993
0.46111, 351.023
0.4625, 350.197
0.46389, 322.988
0.46528, 297.498
0.46667, 296.793
0.46806, 296.087
0.46944, 272.915
0.47083, 296.41
0.47222, 272.846
0.47361, 250.866
0.475, 237.308
0.47639, 230.146
0.47778, 216.502
0.47917, 197.628
0.48056, 197.135
0.48194, 179.285
0.48333, 176.102
0.48472, 172.919
0.48611, 169.736
0.4875, 161.654
0.48889, 154.294
0.49028, 151.287
0.49167, 143.663
0.49306, 140.75
0.49444, 133.92
0.49583, 126.753
0.49722, 120.245
0.49861, 117.592
0.5, 114.939
0.50139, 112.287
0.50278, 109.634
0.50417, 106.981
0.50556, 104.329
0.50694, 101.695
0.50833, 99.0426
0.50972, 96.39
0.51111, 92.6022
0.5125, 101.213
0.51389, 103.624
0.51528, 99.3827
0.51667, 95.2636
0.51806, 103.903
0.51944, 99.485
0.52083, 101.603
0.52222, 103.722
0.52361, 105.84
0.525, 107.958
0.52639, 110.077
0.52778, 112.195
0.52917, 110.741
0.53056, 116.432
0.53194, 118.535
0.53333, 116.883
0.53472, 114.55
0.53611, 112.624
0.5375, 118.503
0.53889, 111.794
0.54028, 117.081
0.54167, 118.355
0.54306, 119.628
0.54444, 120.892
0.54583, 122.166
0.54722, 123.439
0.54861, 124.713
0.55, 125.986
0.55139, 127.26
0.55278, 132.988
0.55417, 143.944
0.55556, 140.814
0.55694, 142.172
0.55833, 138.249
0.55972, 144.909
0.56111, 140.884
0.5625, 142.202
0.56389, 149.013
0.56528, 155.232
0.56667, 156.644
0.56806, 147.472
0.56944, 143.797
0.57083, 150.098
0.57222, 151.416
0.57361, 158.58
0.575, 165.107
0.57639, 155.369
0.57778, 167.932
0.57917, 164.052
0.58056, 158.004
0.58194, 152.712
0.58333, 158.004
0.58472, 169.344
0.58611, 175.392
0.5875, 169.344
0.58889, 164.052
0.59028, 169.344
0.59167, 164.052
0.59306, 169.344
0.59444, 152.712
0.59583, 169.344
0.59722, 169.344
0.59861, 164.052
0.6, 169.344
0.60139, 164.052
0.60278, 164.052
0.60417, 169.344
0.60556, 164.052
0.60694, 164.052
0.60833, 164.052
0.60972, 164.052
0.61111, 158.004
0.6125, 169.344
0.61389, 158.004
0.61528, 158.004
0.61667, 169.344
0.61806, 169.344
0.61944, 158.004
0.62083, 158.004
0.62222, 147.42
0.62361, 142.884
0.625, 152.712
0.62639, 164.052
0.62778, 169.344
0.62917, 169.344
0.63056, 152.712
0.63194, 158.004
0.63333, 158.004
0.63472, 158.004
0.63611, 164.052
0.6375, 175.392
0.63889, 186.732
0.64028, 180.684
0.64167, 169.344
0.64306, 186.732
0.64444, 192.78
0.64583, 192.78
0.64722, 211.68
0.64861, 245.7
0.65, 290.304
0.65139, 347.76
0.65278, 412.02
0.65417, 461.16
0.65556, 492.912
0.65694, 525.42
0.65833, 560.196
0.65972, 560.196
0.66111, 594.972
0.6625, 607.068
0.66389, 607.068
0.66528, 607.068
0.66667, 632.016
0.66806, 632.016
0.66944, 644.112
0.67083, 644.112
0.67222, 632.016
0.67361, 644.112
0.675, 644.112
0.67639, 619.164
0.67778, 606.308
0.67917, 642.5
0.68056, 604.789
0.68194, 579.964
0.68333, 556.697
0.68472, 555.996
0.68611, 520.823
0.6875, 520.166
0.68889, 541.933
0.69028, 553.192
0.69167, 563.675
0.69306, 609.874
0.69444, 633.647
0.69583, 683.35
0.69722, 669.869
0.69861, 694.945
0.7, 720.696
0.70139, 719.775
0.70278, 718.853
0.70417, 717.932
0.70556, 717.011
0.70694, 756.533
0.70833, 755.56
0.70972, 754.586
0.71111, 753.613
0.7125, 725.577
0.71389, 711.49
0.71528, 710.569
0.71667, 683.418
0.71806, 669.433
0.71944, 631.507
0.72083, 680.763
0.72222, 814.691
0.72361, 963.469
0.725, 1010.65
0.72639, 1091.63
0.72778, 1090.2
0.72917, 1088.77
0.73056, 1121.86
0.73194, 1137.63
0.73333, 1171.49
0.73472, 1170.87
0.73611, 1188.18
0.7375, 1152.43
0.73889, 1186.92
0.74028, 1186.3
0.74167, 1167.78
0.74306, 1167.16
0.74444, 1166.55
0.74583, 1131.64
0.74722, 1131.04
0.74861, 1113.31
0.75, 1129.84
0.75139, 1095.03
0.75278, 1094.44
0.75417, 1076.77
0.75556, 1076.2
0.75694, 1075.63
0.75833, 1075.06
0.75972, 1074.49
0.76111, 1008.57
0.7625, 1024.36
0.76389, 1007.5
0.76528, 975.05
0.76667, 958.937
0.76806, 958.425
0.76944, 957.917
0.77083, 957.405
0.77222, 941.334
0.77361, 910.436
0.775, 909.948
0.77639, 894.633
0.77778, 864.513
0.77917, 864.05
0.78056, 863.587
0.78194, 863.127
0.78333, 833.79
0.78472, 819.266
0.78611, 790.687
0.7875, 762.842
0.78889, 762.431
0.79028, 762.021
0.79167, 761.611
0.79306, 721.912
0.79444, 734.147
0.79583, 707.821
0.79722, 707.439
0.79861, 681.855
0.8, 681.487
0.80139, 681.118
0.80278, 680.75
0.80417, 680.381
0.80556, 680.013
0.80694, 679.647
0.80833, 654.172
0.80972, 629.421
0.81111, 617.236
0.8125, 616.901
0.81389, 616.565
0.81528, 664.917
0.81667, 664.555
0.81806, 615.56
0.81944, 627.032
0.82083, 603.094
0.82222, 602.765
0.82361, 602.436
0.825, 602.107
0.82639, 590.006
0.82778, 589.684
0.82917, 566.534
0.83056, 566.224
0.83194, 554.861
0.83333, 532.458
0.83472, 554.253
0.83611, 553.95
0.8375, 553.646
0.83889, 510.618
0.84028, 510.338
0.84167, 499.044
0.84306, 478.131
0.84444, 477.87
0.84583, 477.607
0.84722, 477.344
0.84861, 447.564
0.85, 447.317
0.85139, 437.471
0.85278, 437.23
0.85417, 466.44
0.85556, 455.914
0.85694, 446.086
0.85833, 445.839
0.85972, 436.024
0.86111, 416.658
0.8625, 398.678
0.86389, 398.457
0.86528, 407.101
0.86667, 406.875
0.86806, 379.403
0.86944, 379.194
0.87083, 378.983
0.87222, 366.828
0.87361, 370.826
0.875, 366.748
0.87639, 380.25
0.87778, 392.713
0.87917, 388.246
0.88056, 350.435
0.88194, 338.924
0.88333, 342.308
0.88472, 338.23
0.88611, 358.148
0.8875, 361.481
0.88889, 357.014
0.89028, 352.548
0.89167, 348.082
0.89306, 343.615
0.89444, 339.181
0.89583, 342.397
0.89722, 337.828
0.89861, 325.782
0.9, 321.316
0.90139, 324.122
0.90278, 312.384
0.90417, 307.917
0.90556, 310.415
0.90694, 299.017
0.90833, 301.311
0.90972, 290.084
0.91111, 292.173
0.9125, 281.152
0.91389, 276.685
0.91528, 266.418
0.91667, 262.046
0.91806, 246.022
0.91944, 236.362
0.92083, 227.279
0.92222, 217.963
0.92361, 214.068
0.925, 205.037
0.92639, 201.237
0.92778, 197.437
0.92917, 193.637
0.93056, 189.836
0.93194, 181.762
0.93333, 173.835
0.93472, 166.085
0.93611, 162.548
0.9375, 159.012
0.93889, 148.072
0.94028, 137.469
0.94167, 134.269
0.94306, 131.069
0.94444, 127.893
0.94583, 124.693
0.94722, 118.435
0.94861, 118.294
0.95, 109.3
0.95139, 109.078
0.95278, 100.487
0.95417, 97.529
0.95556, 92.2302
0.95694, 91.6343
0.95833, 84.2864
0.95972, 85.7183
0.96111, 82.7603
0.9625, 79.8023
0.96389, 70.9478
0.96528, 68.2168
0.96667, 65.4857
0.96806, 62.7547
0.96944, 60.0433
0.97083, 62.0755
0.97222, 59.1175
0.97361, 56.1595
0.975, 53.2015
0.97639, 50.2435
0.97778, 47.2855
0.97917, 44.3275
0.98056, 40.3455
0.98194, 35.4837
0.98333, 32.7527
0.98472, 28.4119
0.98611, 25.1688
0.9875, 23.2427
0.98889, 20.1315
0.99028, 17.6128
0.99167, 15.0941
0.99306, 12.5754
0.99444, 10.0748
0.99583, 7.55609
0.99722, 4.89096
0.99861, 2.5187
1, 0
1.00139, 0
1.00278, 0
1.00417, 0
1.00556, 0
1.00694, 0
1.00833, 0
1.00972, 0
1.01111, 0
1.0125, 0
1.01389, 0
1.01528, 0
1.01667, 0
1.01806, 0
1.01944, 0
1.02083, 0
1.02222, 0
1.02361, 0
1.025, 0
1.02639, 0
1.02778, 0
1.02917, 0
1.03056, 0
1.03194, 0
1.03333, 0
1.03472, 0
1.03611, 0
1.0375, 0
1.03889, 0
1.04028, 0
1.04167, 0
1.04306, 0
1.04444, 0
1.04583, 0
1.04722, 0
1.04861, 0
1.05, 0
1.05139, 0
1.05278, 0
1.05417, 0
1.05556, 0
1.05694, 0
1.05833, 0
1.05972, 0
1.06111, 0
1.0625, 0
1.06389, 0
1.06528, 0
1.06667, 0
1.06806, 0
1.06944, 0
1.07083, 0
1.07222, 0
1.07361, 0
1.075, 0
1.07639, 0
1.07778, 0
1.07917, 0
1.08056, 0
1.08194, 0
1.08333, 0
1.08472, 0
1.08611, 0
1.0875, 0
1.08889, 0
1.09028, 0
1.09167, 0
1.09306, 0
1.09444, 0
1.09583, 0
1.09722, 0
1.09861, 0
1.1, 0
1.10139, 0
1.10278, 0
1.10417, 0
1.10556, 0
1.10694, 0
1.10833, 0
1.10972, 0
1.11111, 0
1.1125, 0
1.11389, 0
1.11528, 0
1.11667, 0
1.11806, 0
1.11944, 0
1.12083, 0
1.12222, 0
1.12361, 0
1.125, 0
1.12639, 0
1.12778, 0
1.12917, 0
1.13056, 0
1.13194, 0
1.13333, 0
1.13472, 0
1.13611, 0
1.1375, 0
1.13889, 0
1.14028, 0
1.14167, 0
1.14306, 0
1.14444, 0
1.14583, 0
1.14722, 0
1.14861, 0
1.15, 0
1.15139, 0
1.15278, 0
1.15417, 0
1.15556, 0
1.15694, 0
1.15833, 0
1.15972, 0
1.16111, 0
1.1625, 0
1.16389, 0
1.16528, 0
1.16667, 0
1.16806, 0
1.16944, 0
1.17083, 0
1.17222, 0
1.17361, 0
1.175, 0
1.17639, 0
1.17778, 0
1.17917, 0
1.18056, 0
1.18194, 0
1.18333, 0
1.18472, 0
1.18611, 0
1.1875, 0
1.18889, 0
1.19028, 0
1.19167, 0
1.19306, 0
1.19444, 0
1.19583, 0
1.19722, 0
1.19861, 0
1.2, 0
1.20139, 0
1.20278, 0
1.20417, 0
1.20556, 0
1.20694, 0
1.20833, 0
1.20972, 0
1.21111, 0
1.2125, 0
1.21389, 0
1.21528, 0
1.21667, 0
1.21806, 0
1.21944, 0
1.22083, 0
1.22222, 0
1.22361, 0
1.225, 0
1.22639, 0
1.22778, 0
1.22917, 0
1.23056, 0
1.23194, 0
1.23333, 0
1.23472, 0
1.23611, 0
1.2375, 0
1.23889, 0
1.24028, 0
1.24167, 0
1.24306, 0
1.24444, 0
1.24583, 0
1.24722, 0
1.24861, 0
1.25, 0
1.25139, 0
1.25278, 0
1.25417, 0
1.25556, 0
1.25694, 0
1.25833, 0
1.25972, 0
1.26111, 0
1.2625, 0
1.26389, 0
1.26528, 0
1.26667, 0
1.26806, 0
1.26944, 0
1.27083, 0
1.27222, 0
1.27361, 0
1.275, 0
1.27639, 0
1.27778, 0
1.27917, 0
1.28056, 0
1.28194, 0
1.28333, 0
1.28472, 0
1.28611, 0
1.2875, 0
1.28889, 0
1.29028, 0
1.29167, 0
1.29306, 0
1.29444, 0
1.29583, 0
1.29722, 0
1.29861, 0
1.3, 0
1.30139, 0
1.30278, 0
1.30417, 0
1.30556, 0
1.30694, 0
1.30833, 0
1.30972, 0
1.31111, 0
1.3125, 0
1.31389, 0
1.31528, 0
1.31667, 0
1.31806, 0
1.31944, 0
1.32083, 0
1.32222, 0
1.32361, 0
1.325, 0
1.32639, 0
1.32778, 0
1.32917, 0
1.33056, 0
1.33194, 0
1.33333, 0
1.33472, 0
1.33611, 0
1.3375, 0
1.33889, 0
1.34028, 0
1.34167, 0
1.34306, 0
1.34444, 0
1.34583, 0
1.34722, 0
1.34861, 0
1.35, 0
1.35139, 0
1.35278, 0
1.35417, 0
1.35556, 0
1.35694, 0
1.35833, 0
1.35972, 0
1.36111, 0
1.3625, 0
1.36389, 0
1.36528, 0
1.36667, 0
1.36806, 0
1.36944, 0
1.37083, 0
1.37222, 0
1.37361, 0
1.375, 0
1.37639, 0
1.37778, 0
1.37917, 0
1.38056, 0
1.38194, 0
1.38333, 0
1.38472, 0
1.38611, 0
1.3875, 0
1.38889, 0
1.39028, 0
1.39167, 0
1.39306, 0
1.39444, 0
1.39583, 0
1.39722, 0
1.39861, 0
1.4, 0
1.40139, 0
1.40278, 0
1.40417, 0
1.40556, 0
1.40694, 0
1.40833, 0
1.40972, 0
1.41111, 0
1.4125, 0
1.41389, 0
1.41528, 0
1.41667, 0
1.41806, 0
1.41944, 0
1.42083, 0
1.42222, 0
1.42361, 0
1.425, 0
1.42639, 0
1.42778, 0
1.42917, 0
1.43056, 0
1.43194, 0
1.43333, 0
1.43472, 0
1.43611, 0
1.4375, 0
1.43889, 0
1.44028, 0
1.44167, 0
1.44306, 0
1.44444, 0
1.44583, 0
1.44722, 0
1.44861, 0
1.45, 0
1.45139, 0
1.45278, 0
1.45417, 0
1.45556, 0
1.45694, 0
1.45833, 0
1.45972, 0
1.46111, 0
1.4625, 0
1.46389, 0
1.46528, 0
1.46667, 0
1.46806, 0
1.46944, 0
1.47083, 0
1.47222, 0
1.47361, 0
1.475, 0
1.47639, 0
1.47778, 0
1.47917, 0
1.48056, 0
1.48194, 0
1.48333, 0
1.48472, 0
1.48611, 0
1.4875, 0
1.48889, 0
1.49028, 0
1.49167, 0
1.49306, 0
1.49444, 0
1.49583, 0
1.49722, 0
1.49861, 0
1.5, 0
1.50139, 0
1.50278, 0
1.50417, 0
1.50556, 0
1.50694, 0
1.50833, 0
1.50972, 0
1.51111, 0
1.5125, 0
1.51389, 0
1.51528, 0
1.51667, 0
1.51806, 0
1.51944, 0
1.52083, 0
1.52222, 0
1.52361, 0
1.525, 0
1.52639, 0
1.52778, 0
1.52917, 0
1.53056, 0
1.53194, 0
1.53333, 0
1.53472, 0
1.53611, 0
1.5375, 0
1.53889, 0
1.54028, 0
1.54167, 0
1.54306, 0
1.54444, 0
1.54583, 0
1.54722, 0
1.54861, 0
1.55, 0
1.55139, 0
1.55278, 0
1.55417, 0
1.55556, 0
1.55694, 0
1.55833, 0
1.55972, 0
1.56111, 0
1.5625, 0
1.56389, 0
1.56528, 0
1.56667, 0
1.56806, 0
1.56944, 0
1.57083, 0
1.57222, 0
1.57361, 0
1.575, 0
1.57639, 0
1.57778, 0
1.57917, 0
1.58056, 0
1.58194, 0
1.58333, 0
1.58472, 0
1.58611, 0
1.5875, 0
1.58889, 0
1.59028, 0
1.59167, 0
1.59306, 0
1.59444, 0
1.59583, 0
1.59722, 0
1.59861, 0
1.6, 0
1.60139, 0
1.60278, 0
1.60417, 0
1.60556, 0
1.60694, 0
1.60833, 0
1.60972, 0
1.61111, 0
1.6125, 0
1.61389, 0
1.61528, 0
1.61667, 0
1.61806, 0
1.61944, 0
1.62083, 0
1.62222, 0
1.62361, 0
1.625, 0
1.62639, 0
1.62778, 0
1.62917, 0
1.63056, 0
1.63194, 0
1.63333, 0
1.63472, 0
1.63611, 0
1.6375, 0
1.63889, 0
1.64028, 0
1.64167, 0
1.64306, 0
1.64444, 0
1.64583, 0
1.64722, 0
1.64861, 0
1.65, 0
1.65139, 0
1.65278, 0
1.65417, 0
1.65556, 0
1.65694, 0
1.65833, 0
1.65972, 0
1.66111, 0
1.6625, 0
1.66389, 0
1.66528, 0
1.66667, 0
1.66806, 0
1.66944, 0
1.67083, 0
1.67222, 0
1.67361, 0
1.675, 0
1.67639, 0
1.67778, 0
1.67917, 0
1.68056, 0
1.68194, 0
1.68333, 0
1.68472, 0
1.68611, 0
1.6875, 0
1.68889, 0
1.69028, 0
1.69167, 0
1.69306, 0
1.69444, 0
1.69583, 0
1.69722, 0
1.69861, 0
1.7, 0
1.70139, 0
1.70278, 0
1.70417, 0
1.70556, 0
1.70694, 0
1.70833, 0
1.70972, 0
1.71111, 0
1.7125, 0
1.71389, 0
1.71528, 0
1.71667, 0
1.71806, 0
1.71944, 0
1.72083, 0
1.72222, 0
1.72361, 0
1.725, 0
1.72639, 0
1.72778, 0
1.72917, 0
1.73056, 0
1.73194, 0
1.73333, 0
1.73472, 0
1.73611, 0
1.7375, 0
1.73889, 0
1.74028, 0
1.74167, 0
1.74306, 0
1.74444, 0
1.74583, 0
1.74722, 0
1.74861, 0
1.75, 0
1.75139, 0
1.75278, 0
1.75417, 0
1.75556, 0
1.75694, 0
1.75833, 0
1.75972, 0
1.76111, 0
1.7625, 0
1.76389, 0
1.76528, 0
1.76667, 0
1.76806, 0
1.76944, 0
1.77083, 0
1.77222, 0
1.77361, 0
1.775, 0
1.77639, 0
1.77778, 0
1.77917, 0
1.78056, 0
1.78194, 0
1.78333, 0
1.78472, 0
1.78611, 0
1.7875, 0
1.78889, 0
1.79028, 0
1.79167, 0
1.79306, 0
1.79444, 0
1.79583, 0
1.79722, 0
1.79861, 0
1.8, 0
1.80139, 0
1.80278, 0
1.80417, 0
1.80556, 0
1.80694, 0
1.80833, 0
1.80972, 0
1.81111, 0
1.8125, 0
1.81389, 0
1.81528, 0
1.81667, 0
1.81806, 0
1.81944, 0
1.82083, 0
1.82222, 0
1.82361, 0
1.825, 0
1.82639, 0
1.82778, 0
1.82917, 0
1.83056, 0
1.83194, 0
1.83333, 0
1.83472, 0
1.83611, 0
1.8375, 0
1.83889, 0
1.84028, 0
1.84167, 0
1.84306, 0
1.84444, 0
1.84583, 0
1.84722, 0
1.84861, 0
1.85, 0
1.85139, 0
1.85278, 0
1.85417, 0
1.85556, 0
1.85694, 0
1.85833, 0
1.85972, 0
1.86111, 0
1.8625, 0
1.86389, 0
1.86528, 0
1.86667, 0
1.86806, 0
1.86944, 0
1.87083, 0
1.87222, 0
1.87361, 0
1.875, 0
1.87639, 0
1.87778, 0
1.87917, 0
1.88056, 0
1.88194, 0
1.88333, 0
1.88472, 0
1.88611, 0
1.8875, 0
1.88889, 0
1.89028, 0
1.89167, 0
1.89306, 0
1.89444, 0
1.89583, 0
1.89722, 0
1.89861, 0
1.9, 0
1.90139, 0
1.90278, 0
1.90417, 0
1.90556, 0
1.90694, 0
1.90833, 0
1.90972, 0
1.91111, 0
1.9125, 0
1.91389, 0
1.91528, 0
1.91667, 0
1.91806, 0
1.91944, 0
1.92083, 0
1.92222, 0
1.92361, 0
1.925, 0
1.92639, 0
1.92778, 0
1.92917, 0
1.93056, 0
1.93194, 0
1.93333, 0
1.93472, 0
1.93611, 0
1.9375, 0
1.93889, 0
1.94028, 0
1.94167, 0
1.94306, 0
1.94444, 0
1.94583, 0
1.94722, 0
1.94861, 0
1.95, 0
1.95139, 0
1.95278, 0
1.95417, 0
1.95556, 0
1.95694, 0
1.95833, 0
1.95972, 0
1.96111, 0
1.9625, 0
1.96389, 0
1.96528, 0
1.96667, 0
1.96806, 0
1.96944, 0
1.97083, 0
1.97222, 0
1.97361, 0
1.975, 0
1.97639, 0
1.97778, 0
1.97917, 0
1.98056, 0
1.98194, 0
1.98333, 0
1.98472, 0
1.98611, 0
1.9875, 0
1.98889, 0
1.99028, 0
1.99167, 0
1.99306, 0
1.99444, 0
2.00333, 0
2.00472, 0
2.00611, 0
2.0075, 0
2.00889, 0
2.01028, 0
2.01167, 0
2.01306, 0
2.01444, 0
2.01583, 0
2.01722, 0
2.01861, 0
2.02, 0
2.02139, 0
2.02278, 0
2.02417, 0
2.02556, 0
2.02694, 0
2.02833, 0
2.02972, 0
2.03111, 0
2.0325, 0
2.03389, 0
2.03528, 0
2.03667, 0
2.03806, 0
2.03944, 0
2.04083, 0
2.04222, 0
2.04361, 0
2.045, 0
2.04639, 0
2.04778, 0
2.04917, 0
2.05056, 0
2.05194, 0
2.05333, 0
2.05472, 0
2.05611, 0
2.0575, 0
2.05889, 0
2.06028, 0
2.06167, 0
2.06306, 0
2.06444, 0
2.06583, 0
2.06722, 0
2.06861, 0
2.07, 0
2.07139, 0
2.07278, 0
2.07417, 0
2.07556, 0
2.07694, 0
2.07833, 0
2.07972, 0
2.08111, 0
2.0825, 0
2.08389, 0
2.08528, 0
2.08667, 0
2.08806, 0
2.08944, 0
2.09083, 0
2.09222, 0
2.09361, 0
2.095, 0
2.09639, 0
2.09778, 0
2.09917, 0
2.10056, 0
2.10194, 0
2.10333, 0
2.10472, 0
2.10611, 0
2.1075, 0
2.10889, 0
2.11028, 0
2.11167, 0
2.11306, 0
2.11444, 0
2.11583, 0
2.11722, 0
2.11861, 0
2.12, 0
2.12139, 0
2.12278, 0
2.12417, 0
2.12556, 0
2.12694, 0
2.12833, 0
2.12972, 0
2.13111, 0
2.1325, 0
2.13389, 0
2.13528, 0
2.13667, 0
2.13806, 0
2.13944, 0
2.14083, 0
2.14222, 0
2.14361, 0
2.145, 0
2.14639, 0
2.14778, 0
2.14917, 0
2.15056, 0
2.15194, 0
2.15333, 0
2.15472, 0
2.15611, 0
2.1575, 0
2.15889, 0
2.16028, 0
2.16167, 0
2.16306, 0
2.16444, 0
2.16583, 0
2.16722, 0
2.16861, 0
2.17, 0
2.17139, 0
2.17278, 0
2.17417, 0
2.17556, 0
2.17694, 0
2.17833, 0
2.17972, 0
2.18111, 0
2.1825, 0
2.18389, 0
2.18528, 0
2.18667, 0
2.18806, 0
2.18944, 0
2.19083, 0
2.19222, 0
2.19361, 0
2.195, 0
2.19639, 0
2.19778, 0
2.19917, 0
2.20056, 0
2.20194, 0
2.20333, 0
2.20472, 0
2.20611, 0
2.2075, 0
2.20889, 0
2.21028, 0
2.21167, 0
2.21306, 0
2.21444, 0
2.21583, 0
2.21722, 0
2.21861, 0
2.22, 0
2.22139, 0
2.22278, 0
2.22417, 0
2.22556, 0
2.22694, 0
2.22833, 0
2.22972, 0
2.23111, 0
2.2325, 0
2.23389, 0
2.23528, 0
2.23667, 0
2.23806, 0
2.23944, 0
2.24083, 0
2.24222, 0
2.24361, 0
2.245, 0
2.24639, 0
2.24778, 0
2.24917, 0
2.25056, 0
2.25194, 0
2.25333, 0
2.25472, 0
2.25611, 0
2.2575, 0
2.25889, 0
2.26028, 0
2.26167, 0
2.26306, 0
2.26444, 0
2.26583, 0
2.26722, 0
2.26861, 0
2.27, 0
2.27139, 0
2.27278, 0
2.27417, 0
2.27556, 0
2.27694, 0
2.27833, 0
2.27972, 0
2.28111, 0
2.2825, 0
2.28389, 0
2.28528, 0
2.28667, 0
2.28806, 0
2.28944, 0
2.29083, 0
2.29222, 0
2.29361, 0
2.295, 0
