n 25625, BTC size 25625
0.25278, 0
0.25417, 0
0.25556, 0
0.25694, 0
0.25833, 0
0.25972, 0
0.26111, 0
0.2625, 0
0.26389, 0
0.26528, 0
0.26667, 0
0.26806, 0
0.26944, 0
0.27083, 0
0.27222, 0
0.27361, 0
0.275, 0
0.27639, 0
0.27778, 0
0.27917, 0
0.28056, 0
0.28194, 0
0.28333, 0
0.28472, 0
0.28611, 0
0.2875, 0
0.28889, 0
0.29028, 0
0.29167, 0
0.29306, 0
0.29444, 0
0.29583, 0
0.29722, 0
0.29861, 0
0.3, 0
0.30139, 0
0.30278, 0
0.30417, 0
0.30556, 0
0.30694, 0
0.30833, 0
0.30972, 0
0.31111, 0
0.3125, 0
0.31389, 0
0.31528, 0
0.31667, 0
0.31806, 0
0.31944, 0
0.32083, 0
0.32222, 0
0.32361, 0
0.325, 0
0.32639, 0
0.32778, 0
0.32917, 0
0.33056, 0
0.33194, 0
0.33333, 0
0.33472, 0
0.33611, 0
0.3375, 0
0.33889, 0
0.34028, 0
0.34167, 0
0.34306, 0
0.34444, 0
0.34583, 0
0.34722, 0
0.34861, 0
0.35, 0
0.35139, 0
0.35278, 0
0.35417, 0
0.35556, 0
0.35694, 0
0.35833, 0
0.35972, 0
0.36111, 0
0.3625, 0
0.36389, 0
0.36528, 0
0.36667, 0
0.36806, 0
0.36944, 0
0.37083, 0
0.37222, 0
0.37361, 0
0.375, 0
0.37639, 0
0.37778, 0
0.37917, 0
0.38056, 0
0.38194, 0
0.38333, 0
0.38472, 0
0.38611, 0
0.3875, 0
0.38889, 0
0.39028, 0
0.39167, 0
0.39306, 0
0.39444, 0
0.39583, 0
0.39722, 0
0.39861, 0
0.4, 0
0.40139, 0
0.40278, 0
0.40417, 0
0.40556, 0
0.40694, 0
0.40833, 0
0.40972, 0
0.41111, 0
0.4125, 0
0.41389, 0
0.41528, 0
0.41667, 0
0.41806, 0
0.41944, 0
0.42083, 0
0.42222, 0
0.42361, 0
0.425, 0
0.42639, 0
0.42778, 0
0.42917, 0
0.43056, 0
0.43194, 0
0.43333, 0
0.43472, 0
0.43611, 78.3
0.4375, 190.62
0.43889, 230.04
0.44028, 235.98
0.44167, 241.92
0.44306, 235.98
0.44444, 241.92
0.44583, 235.98
0.44722, 235.98
0.44861, 235.98
0.45, 254.34
0.45139, 235.98
0.45278, 241.92
0.45417, 235.98
0.45556, 224.1
0.45694, 224.1
0.45833, 235.98
0.45972, 230.04
0.46111, 235.98
0.4625, 235.98
0.46389, 218.16
0.46528, 201.42
0.46667, 201.42
0.46806, 201.42
0.46944, 190.62
0.47083, 212.76
0.47222, 201.42
0.47361, 190.62
0.475, 185.76
0.47639, 185.76
0.47778, 180.36
0.47917, 170.1
0.48056, 175.5
0.48194, 165.24
0.48333, 165.24
0.48472, 165.24
0.48611, 165.24
0.4875, 160.38
0.48889, 156.06
0.49028, 156.06
0.49167, 151.2
0.49306, 151.2
0.49444, 146.88
0.49583, 142.02
0.49722, 137.7
0.49861, 137.7
0.5, 137.7
0.50139, 137.7
0.50278, 137.7
0.50417, 137.7
0.50556, 137.7
0.50694, 137.7
0.50833, 137.7
0.50972, 137.7
0.51111, 129.06
0.5125, 137.7
0.51389, 137.7
0.51528, 129.06
0.51667, 120.96
0.51806, 129.06
0.51944, 120.96
0.52083, 120.96
0.52222, 120.96
0.52361, 120.96
0.525, 120.96
0.52639, 120.96
0.52778, 120.96
0.52917, 117.18
0.53056, 120.96
0.53194, 120.96
0.53333, 117.18
0.53472, 112.86
0.53611, 109.08
0.5375, 112.86
0.53889, 105.3
0.54028, 109.08
0.54167, 109.08
0.54306, 109.08
0.54444, 109.08
0.54583, 109.08
0.54722, 109.08
0.54861, 109.08
0.55, 109.08
0.55139, 109.08
0.55278, 112.86
0.55417, 120.96
0.55556, 117.18
0.55694, 117.18
0.55833, 112.86
0.55972, 117.18
0.56111, 112.86
0.5625, 112.86
0.56389, 117.18
0.56528, 120.96
0.56667, 120.96
0.56806, 112.86
0.56944, 109.08
0.57083, 112.86
0.57222, 112.86
0.57361, 117.18
0.575, 120.96
0.57639, 112.86
0.57778, 120.96
0.57917, 117.18
0.58056, 112.86
0.58194, 109.08
0.58333, 112.86
0.58472, 120.96
0.58611, 125.28
0.5875, 120.96
0.58889, 117.18
0.59028, 120.96
0.59167, 117.18
0.59306, 120.96
0.59444, 109.08
0.59583, 120.96
0.59722, 120.96
0.59861, 117.18
0.6, 120.96
0.60139, 117.18
0.60278, 117.18
0.60417, 120.96
0.60556, 117.18
0.60694, 117.18
0.60833, 117.18
0.60972, 117.18
0.61111, 112.86
0.6125, 120.96
0.61389, 112.86
0.61528, 112.86
0.61667, 120.96
0.61806, 120.96
0.61944, 112.86
0.62083, 112.86
0.62222, 105.3
0.62361, 102.06
0.625, 109.08
0.62639, 117.18
0.62778, 120.96
0.62917, 120.96
0.63056, 109.08
0.63194, 112.86
0.63333, 112.86
0.63472, 112.86
0.63611, 117.18
0.6375, 125.28
0.63889, 133.38
0.64028, 129.06
0.64167, 120.96
0.64306, 133.38
0.64444, 137.7
0.64583, 137.7
0.64722, 151.2
0.64861, 175.5
0.65, 207.36
0.65139, 248.4
0.65278, 294.3
0.65417, 329.4
0.65556, 352.08
0.65694, 375.3
0.65833, 400.14
0.65972, 400.14
0.66111, 424.98
0.6625, 433.62
0.66389, 433.62
0.66528, 433.62
0.66667, 451.44
0.66806, 451.44
0.66944, 460.08
0.67083, 460.08
0.67222, 451.44
0.67361, 460.08
0.675, 460.08
0.67639, 442.26
0.67778, 433.62
0.67917, 460.08
0.68056, 433.62
0.68194, 416.34
0.68333, 400.14
0.68472, 400.14
0.68611, 375.3
0.6875, 375.3
0.68889, 391.5
0.69028, 400.14
0.69167, 408.24
0.69306, 442.26
0.69444, 460.08
0.69583, 496.8
0.69722, 487.62
0.69861, 506.52
0.7, 525.96
0.70139, 525.96
0.70278, 525.96
0.70417, 525.96
0.70556, 525.96
0.70694, 555.66
0.70833, 555.66
0.70972, 555.66
0.71111, 555.66
0.7125, 535.68
0.71389, 525.96
0.71528, 525.96
0.71667, 506.52
0.71806, 496.8
0.71944, 469.26
0.72083, 506.52
0.72222, 606.96
0.72361, 718.74
0.725, 754.92
0.72639, 816.48
0.72778, 816.48
0.72917, 816.48
0.73056, 842.4
0.73194, 855.36
0.73333, 881.28
0.73472, 881.28
0.73611, 894.78
0.7375, 868.32
0.73889, 894.78
0.74028, 894.78
0.74167, 881.28
0.74306, 881.28
0.74444, 881.28
0.74583, 855.36
0.74722, 855.36
0.74861, 842.4
0.75, 855.36
0.75139, 829.44
0.75278, 829.44
0.75417, 816.48
0.75556, 816.48
0.75694, 816.48
0.75833, 816.48
0.75972, 816.48
0.76111, 766.8
0.7625, 779.22
0.76389, 766.8
0.76528, 742.5
0.76667, 730.62
0.76806, 730.62
0.76944, 730.62
0.77083, 730.62
0.77222, 718.74
0.77361, 695.52
0.775, 695.52
0.77639, 684.18
0.77778, 661.5
0.77917, 661.5
0.78056, 661.5
0.78194, 661.5
0.78333, 639.36
0.78472, 628.56
0.78611, 606.96
0.7875, 585.9
0.78889, 585.9
0.79028, 585.9
0.79167, 585.9
0.79306, 555.66
0.79444, 565.38
0.79583, 545.4
0.79722, 545.4
0.79861, 525.96
0.8, 525.96
0.80139, 525.96
0.80278, 525.96
0.80417, 525.96
0.80556, 525.96
0.80694, 525.96
0.80833, 506.52
0.80972, 487.62
0.81111, 478.44
0.8125, 478.44
0.81389, 478.44
0.81528, 516.24
0.81667, 516.24
0.81806, 478.44
0.81944, 487.62
0.82083, 469.26
0.82222, 469.26
0.82361, 469.26
0.825, 469.26
0.82639, 460.08
0.82778, 460.08
0.82917, 442.26
0.83056, 442.26
0.83194, 433.62
0.83333, 416.34
0.83472, 433.62
0.83611, 433.62
0.8375, 433.62
0.83889, 400.14
0.84028, 400.14
0.84167, 391.5
0.84306, 375.3
0.84444, 375.3
0.84583, 375.3
0.84722, 375.3
0.84861, 352.08
0.85, 352.08
0.85139, 344.52
0.85278, 344.52
0.85417, 367.74
0.85556, 359.64
0.85694, 352.08
0.85833, 352.08
0.85972, 344.52
0.86111, 329.4
0.8625, 315.36
0.86389, 315.36
0.86528, 322.38
0.86667, 322.38
0.86806, 300.78
0.86944, 300.78
0.87083, 300.78
0.87222, 294.3
0.87361, 300.78
0.875, 300.78
0.87639, 315.36
0.87778, 329.4
0.87917, 329.4
0.88056, 300.78
0.88194, 294.3
0.88333, 300.78
0.88472, 300.78
0.88611, 322.38
0.8875, 329.4
0.88889, 329.4
0.89028, 329.4
0.89167, 329.4
0.89306, 329.4
0.89444, 329.4
0.89583, 336.96
0.89722, 336.96
0.89861, 329.4
0.9, 329.4
0.90139, 336.96
0.90278, 329.4
0.90417, 329.4
0.90556, 336.96
0.90694, 329.4
0.90833, 336.96
0.90972, 329.4
0.91111, 336.96
0.9125, 329.4
0.91389, 329.4
0.91528, 322.38
0.91667, 322.38
0.91806, 307.8
0.91944, 300.78
0.92083, 294.3
0.92222, 287.28
0.92361, 287.28
0.925, 280.26
0.92639, 280.26
0.92778, 280.26
0.92917, 280.26
0.93056, 280.26
0.93194, 273.78
0.93333, 267.3
0.93472, 260.82
0.93611, 260.82
0.9375, 260.82
0.93889, 248.4
0.94028, 235.98
0.94167, 235.98
0.94306, 235.98
0.94444, 235.98
0.94583, 235.98
0.94722, 230.04
0.94861, 235.98
0.95, 224.1
0.95139, 230.04
0.95278, 218.16
0.95417, 218.16
0.95556, 212.76
0.95694, 218.16
0.95833, 207.36
0.95972, 218.16
0.96111, 218.16
0.9625, 218.16
0.96389, 201.42
0.96528, 201.42
0.96667, 201.42
0.96806, 201.42
0.96944, 201.42
0.97083, 218.16
0.97222, 218.16
0.97361, 218.16
0.975, 218.16
0.97639, 218.16
0.97778, 218.16
0.97917, 218.16
0.98056, 212.76
0.98194, 201.42
0.98333, 201.42
0.98472, 190.62
0.98611, 185.76
0.9875, 190.62
0.98889, 185.76
0.99028, 185.76
0.99167, 185.76
0.99306, 185.76
0.99444, 185.76
0.99583, 185.76
0.99722, 180.36
0.99861, 185.76
1, 175.5
1.00139, 196.02
1.00278, 190.62
1.00417, 185.76
1.00556, 165.24
1.00694, 175.5
1.00833, 170.1
1.00972, 165.24
1.01111, 165.24
1.0125, 170.1
1.01389, 170.1
1.01528, 180.36
1.01667, 180.36
1.01806, 185.76
1.01944, 196.02
1.02083, 201.42
1.02222, 212.76
1.02361, 218.16
1.025, 218.16
1.02639, 201.42
1.02778, 201.42
1.02917, 201.42
1.03056, 201.42
1.03194, 201.42
1.03333, 212.76
1.03472, 207.36
1.03611, 207.36
1.0375, 201.42
1.03889, 224.1
1.04028, 235.98
1.04167, 235.98
1.04306, 254.34
1.04444, 260.82
1.04583, 260.82
1.04722, 235.98
1.04861, 241.92
1.05, 628.56
1.05139, 5689.98
1.05278, 6319.62
1.05417, 4201.2
1.05556, 3525.12
1.05694, 3286.44
1.05833, 3228.12
1.05972, 3345.3
1.06111, 3555.9
1.0625, 4033.8
1.06389, 4477.68
1.06528, 4512.78
1.06667, 4837.86
1.06806, 4583.52
1.06944, 4442.04
1.07083, 4512.78
1.07222, 4407.48
1.07361, 3902.58
1.075, 4133.7
1.07639, 4100.22
1.07778, 4066.74
1.07917, 3806.46
1.08056, 3680.1
1.08194, 3586.68
1.08333, 3494.88
1.08472, 3345.3
1.08611, 3315.6
1.0875, 3315.6
1.08889, 3029.4
1.09028, 2919.24
1.09167, 2732.4
1.09306, 2706.48
1.09444, 2502.9
1.09583, 2577.96
1.09722, 2478.06
1.09861, 2356.56
1.1, 2309.04
1.10139, 2309.04
1.10278, 2215.62
1.10417, 2215.62
1.10556, 2192.4
1.10694, 2169.72
1.10833, 2035.8
1.10972, 1992.06
1.11111, 1927.8
1.1125, 1864.62
1.11389, 1823.04
1.11528, 1782.54
1.11667, 1742.04
1.11806, 1663.2
1.11944, 1624.86
1.12083, 1568.16
1.12222, 1549.26
1.12361, 1494.18
1.125, 1475.82
1.12639, 1440.18
1.12778, 1422.36
1.12917, 1369.44
1.13056, 1301.4
1.13194, 1301.4
1.13333, 1268.46
1.13472, 1203.12
1.13611, 1155.6
1.1375, 1187.46
1.13889, 1140.48
1.14028, 1124.82
1.14167, 1079.46
1.14306, 1049.76
1.14444, 1020.6
1.14583, 1006.02
1.14722, 1006.02
1.14861, 991.44
1.15, 963.36
1.15139, 949.32
1.15278, 921.78
1.15417, 894.78
1.15556, 881.28
1.15694, 829.44
1.15833, 855.36
1.15972, 816.48
1.16111, 816.48
1.1625, 779.22
1.16389, 779.22
1.16528, 754.92
1.16667, 742.5
1.16806, 730.62
1.16944, 718.74
1.17083, 695.52
1.17222, 695.52
1.17361, 661.5
1.175, 661.5
1.17639, 661.5
1.17778, 628.56
1.17917, 661.5
1.18056, 639.36
1.18194, 606.96
1.18333, 585.9
1.18472, 575.64
1.18611, 555.66
1.1875, 555.66
1.18889, 545.4
1.19028, 525.96
1.19167, 525.96
1.19306, 516.24
1.19444, 487.62
1.19583, 487.62
1.19722, 487.62
1.19861, 469.26
1.2, 460.08
1.20139, 460.08
1.20278, 460.08
1.20417, 451.44
1.20556, 433.62
1.20694, 424.98
1.20833, 400.14
1.20972, 400.14
1.21111, 400.14
1.2125, 391.5
1.21389, 383.4
1.21528, 375.3
1.21667, 367.74
1.21806, 352.08
1.21944, 352.08
1.22083, 352.08
1.22222, 336.96
1.22361, 336.96
1.225, 329.4
1.22639, 329.4
1.22778, 329.4
1.22917, 300.78
1.23056, 300.78
1.23194, 300.78
1.23333, 280.26
1.23472, 280.26
1.23611, 280.26
1.2375, 280.26
1.23889, 280.26
1.24028, 280.26
1.24167, 280.26
1.24306, 280.26
1.24444, 267.3
1.24583, 260.82
1.24722, 248.4
1.24861, 235.98
1.25, 235.98
1.25139, 235.98
1.25278, 235.98
1.25417, 235.98
1.25556, 224.1
1.25694, 218.16
1.25833, 218.16
1.25972, 218.16
1.26111, 207.36
1.2625, 207.36
1.26389, 201.42
1.26528, 201.42
1.26667, 201.42
1.26806, 201.42
1.26944, 201.42
1.27083, 196.02
1.27222, 196.02
1.27361, 201.42
1.275, 201.42
1.27639, 180.36
1.27778, 175.5
1.27917, 175.5
1.28056, 170.1
1.28194, 165.24
1.28333, 165.24
1.28472, 165.24
1.28611, 160.38
1.2875, 160.38
1.28889, 160.38
1.29028, 151.2
1.29167, 151.2
1.29306, 151.2
1.29444, 146.88
1.29583, 137.7
1.29722, 142.02
1.29861, 137.7
1.3, 137.7
1.30139, 137.7
1.30278, 137.7
1.30417, 137.7
1.30556, 137.7
1.30694, 137.7
1.30833, 137.7
1.30972, 137.7
1.31111, 133.38
1.3125, 137.7
1.31389, 133.38
1.31528, 133.38
1.31667, 125.28
1.31806, 125.28
1.31944, 120.96
1.32083, 120.96
1.32222, 120.96
1.32361, 120.96
1.325, 120.96
1.32639, 120.96
1.32778, 120.96
1.32917, 120.96
1.33056, 120.96
1.33194, 112.86
1.33333, 112.86
1.33472, 120.96
1.33611, 120.96
1.3375, 120.96
1.33889, 109.08
1.34028, 109.08
1.34167, 109.08
1.34306, 109.08
1.34444, 109.08
1.34583, 109.08
1.34722, 105.3
1.34861, 102.06
1.35, 105.3
1.35139, 98.28
1.35278, 102.06
1.35417, 102.06
1.35556, 102.06
1.35694, 102.06
1.35833, 98.28
1.35972, 98.28
1.36111, 98.28
1.3625, 98.28
1.36389, 98.28
1.36528, 98.28
1.36667, 98.28
1.36806, 98.28
1.36944, 98.28
1.37083, 98.28
1.37222, 98.28
1.37361, 98.28
1.375, 98.28
1.37639, 105.3
1.37778, 105.3
1.37917, 102.06
1.38056, 98.28
1.38194, 98.28
1.38333, 94.5
1.38472, 91.26
1.38611, 98.28
1.3875, 94.5
1.38889, 94.5
1.39028, 98.28
1.39167, 84.78
1.39306, 88.02
1.39444, 81.54
1.39583, 84.78
1.39722, 88.02
1.39861, 84.78
1.4, 78.3
1.40139, 84.78
1.40278, 81.54
1.40417, 81.54
1.40556, 78.3
1.40694, 84.78
1.40833, 81.54
1.40972, 78.3
1.41111, 81.54
1.4125, 75.06
1.41389, 75.06
1.41528, 75.06
1.41667, 75.06
1.41806, 75.06
1.41944, 75.06
1.42083, 75.06
1.42222, 75.06
1.42361, 75.06
1.425, 75.06
1.42639, 75.06
1.42778, 72.36
1.42917, 72.36
1.43056, 72.36
1.43194, 69.12
1.43333, 66.42
1.43472, 66.42
1.43611, 66.42
1.4375, 63.72
1.43889, 63.72
1.44028, 61.02
1.44167, 61.02
1.44306, 58.32
1.44444, 58.32
1.44583, 58.32
1.44722, 58.32
1.44861, 55.62
1.45, 58.32
1.45139, 55.62
1.45278, 50.76
1.45417, 48.6
1.45556, 48.6
1.45694, 48.6
1.45833, 45.9
1.45972, 50.76
1.46111, 48.6
1.4625, 48.6
1.46389, 41.58
1.46528, 41.58
1.46667, 41.58
1.46806, 41.58
1.46944, 37.8
1.47083, 37.8
1.47222, 37.8
1.47361, 37.8
1.475, 35.64
1.47639, 33.48
1.47778, 28.62
1.47917, 25.38
1.48056, 19.44
1.48194, 25.38
1.48333, 17.82
1.48472, 13.5
1.48611, 6.48
1.4875, 7.02
1.48889, 7.02
1.49028, 6.48
1.49167, 7.02
1.49306, 5.4
1.49444, 7.56
1.49583, 6.48
1.49722, 7.02
1.49861, 11.34
1.5, 10.26
1.50139, 6.48
1.50278, 6.48
1.50417, 5.4
1.50556, 4.86
1.50694, 1.62
1.50833, 0
1.50972, 0
1.51111, 0
1.5125, 0
1.51389, 0
1.51528, 0
1.51667, 0
1.51806, 0
1.51944, 0
1.52083, 0
1.52222, 0
1.52361, 0
1.525, 0
1.52639, 0
1.52778, 0
1.52917, 0
1.53056, 0
1.53194, 0
1.53333, 0
1.53472, 0
1.53611, 0
1.5375, 0
1.53889, 0
1.54028, 0
1.54167, 0
1.54306, 0
1.54444, 0.54
1.54583, 0
1.54722, 0
1.54861, 0
1.55, 0
1.55139, 0
1.55278, 0
1.55417, 0
1.55556, 0
1.55694, 0
1.55833, 0
1.55972, 0
1.56111, 0
1.5625, 0
1.56389, 0
1.56528, 0
1.56667, 0
1.56806, 0
1.56944, 0
1.57083, 0
1.57222, 0
1.57361, 0
1.575, 0
1.57639, 0
1.57778, 0
1.57917, 0
1.58056, 0
1.58194, 0
1.58333, 0
1.58472, 0
1.58611, 0.54
1.5875, 0
1.58889, 0
1.59028, 0
1.59167, 0
1.59306, 0
1.59444, 0
1.59583, 0
1.59722, 0
1.59861, 0
1.6, 0
1.60139, 0
1.60278, 0
1.60417, 0
1.60556, 0
1.60694, 0.54
1.60833, 0
1.60972, 0
1.61111, 0
1.6125, 0
1.61389, 0
1.61528, 0
1.61667, 0.54
1.61806, 0.54
1.61944, 0
1.62083, 0
1.62222, 0
1.62361, 0
1.625, 0
1.62639, 0
1.62778, 0
1.62917, 0
1.63056, 0
1.63194, 0
1.63333, 0
1.63472, 0
1.63611, 0
1.6375, 0.54
1.63889, 0
1.64028, 0
1.64167, 0
1.64306, 0
1.64444, 0
1.64583, 0
1.64722, 0
1.64861, 0
1.65, 0
1.65139, 0
1.65278, 0
1.65417, 0
1.65556, 0
1.65694, 0
1.65833, 0
1.65972, 0
1.66111, 0
1.6625, 0
1.66389, 0
1.66528, 0
1.66667, 0
1.66806, 0
1.66944, 0
1.67083, 0
1.67222, 0
1.67361, 0
1.675, 0
1.67639, 0
1.67778, 0
1.67917, 0
1.68056, 0
1.68194, 0
1.68333, 0
1.68472, 0
1.68611, 0
1.6875, 0
1.68889, 0
1.69028, 0
1.69167, 0
1.69306, 0
1.69444, 0
1.69583, 0
1.69722, 0
1.69861, 0
1.7, 0
1.70139, 0
1.70278, 0
1.70417, 0
1.70556, 0.54
1.70694, 0.54
1.70833, 0
1.70972, 0
1.71111, 0
1.7125, 0
1.71389, 0
1.71528, 0
1.71667, 0
1.71806, 0
1.71944, 0
1.72083, 0.54
1.72222, 0
1.72361, 0
1.725, 0
1.72639, 0
1.72778, 0
1.72917, 0
1.73056, 0
1.73194, 0
1.73333, 0
1.73472, 0
1.73611, 0
1.7375, 0
1.73889, 0
1.74028, 0
1.74167, 0
1.74306, 0
1.74444, 0
1.74583, 0
1.74722, 0
1.74861, 0
1.75, 0
1.75139, 0
1.75278, 0
1.75417, 0
1.75556, 0
1.75694, 0
1.75833, 0
1.75972, 0
1.76111, 0
1.7625, 0
1.76389, 0
1.76528, 0
1.76667, 0
1.76806, 0
1.76944, 0
1.77083, 0
1.77222, 0
1.77361, 0
1.775, 0
1.77639, 0
1.77778, 0
1.77917, 0
1.78056, 0
1.78194, 0
1.78333, 0
1.78472, 0
1.78611, 0
1.7875, 0
1.78889, 0
1.79028, 0
1.79167, 0
1.79306, 0
1.79444, 0
1.79583, 0
1.79722, 0
1.79861, 0
1.8, 0
1.80139, 0
1.80278, 0
1.80417, 0.54
1.80556, 0.54
1.80694, 0
1.80833, 0
1.80972, 0
1.81111, 0
1.8125, 0
1.81389, 0
1.81528, 0.54
1.81667, 0
1.81806, 0
1.81944, 0
1.82083, 0
1.82222, 0
1.82361, 0
1.825, 0.54
1.82639, 0.54
1.82778, 0
1.82917, 0
1.83056, 0
1.83194, 0
1.83333, 0
1.83472, 0
1.83611, 0.54
1.8375, 0.54
1.83889, 0
1.84028, 0
1.84167, 0
1.84306, 0
1.84444, 0
1.84583, 0
1.84722, 0
1.84861, 0
1.85, 0
1.85139, 0
1.85278, 0
1.85417, 0
1.85556, 0
1.85694, 0.54
1.85833, 0.54
1.85972, 0
1.86111, 0
1.8625, 0
1.86389, 0
1.86528, 0
1.86667, 0
1.86806, 0
1.86944, 0
1.87083, 0
1.87222, 0
1.87361, 0
1.875, 0
1.87639, 0
1.87778, 0.54
1.87917, 0.54
1.88056, 0
1.88194, 0
1.88333, 0
1.88472, 0
1.88611, 0
1.8875, 0.54
1.88889, 0.54
1.89028, 0
1.89167, 0
1.89306, 0
1.89444, 0
1.89583, 0
1.89722, 0
1.89861, 0
1.9, 0
1.90139, 0
1.90278, 0
1.90417, 0
1.90556, 0
1.90694, 0
1.90833, 0
1.90972, 0
1.91111, 0
1.9125, 0
1.91389, 0
1.91528, 0
1.91667, 0
1.91806, 0
1.91944, 0.54
1.92083, 0.54
1.92222, 0
1.92361, 0
1.925, 0
1.92639, 0
1.92778, 0
1.92917, 0.54
1.93056, 0
1.93194, 0
1.93333, 0
1.93472, 0
1.93611, 0
1.9375, 0
1.93889, 0
1.94028, 0.54
1.94167, 0.54
1.94306, 0
1.94444, 0
1.94583, 0
1.94722, 0
1.94861, 0
1.95, 0
1.95139, 0
1.95278, 0
1.95417, 0
1.95556, 0
1.95694, 0
1.95833, 0
1.95972, 0
1.96111, 0.54
1.9625, 0
1.96389, 0
1.96528, 0
1.96667, 0
1.96806, 0
1.96944, 0
1.97083, 0.54
1.97222, 0
1.97361, 0
1.975, 0
1.97639, 0
1.97778, 0
1.97917, 0
1.98056, 0
1.98194, 0.54
1.98333, 0.54
1.98472, 0.54
1.98611, 0
1.9875, 0
1.98889, 0
1.99028, 0
1.99167, 0
1.99306, 0
1.99444, 0
2.00333, 0
2.00472, 0
2.00611, 0
2.0075, 0
2.00889, 0
2.01028, 0
2.01167, 0
2.01306, 0
2.01444, 0
2.01583, 0
2.01722, 0
2.01861, 0
2.02, 0
2.02139, 0
2.02278, 0
2.02417, 0
2.02556, 0
2.02694, 0
2.02833, 0
2.02972, 0
2.03111, 0
2.0325, 0
2.03389, 0
2.03528, 0
2.03667, 0
2.03806, 0
2.03944, 0
2.04083, 0
2.04222, 0
2.04361, 0
2.045, 0
2.04639, 0
2.04778, 0
2.04917, 0
2.05056, 0
2.05194, 0
2.05333, 0
2.05472, 0
2.05611, 0
2.0575, 0
2.05889, 0
2.06028, 0
2.06167, 0
2.06306, 0
2.06444, 0
2.06583, 0
2.06722, 0
2.06861, 0.54
2.07, 0.54
2.07139, 0
2.07278, 0
2.07417, 0
2.07556, 0
2.07694, 0
2.07833, 0.54
2.07972, 0.54
2.08111, 0.54
2.0825, 0.54
2.08389, 0
2.08528, 0
2.08667, 0
2.08806, 0
2.08944, 0
2.09083, 0
2.09222, 0
2.09361, 0
2.095, 0
2.09639, 0
2.09778, 0
2.09917, 0
2.10056, 0
2.10194, 0
2.10333, 0
2.10472, 0
2.10611, 0
2.1075, 0
2.10889, 0
2.11028, 0
2.11167, 0
2.11306, 0
2.11444, 0
2.11583, 0
2.11722, 0
2.11861, 0
2.12, 0
2.12139, 0
2.12278, 0
2.12417, 0
2.12556, 0
2.12694, 0
2.12833, 0
2.12972, 0
2.13111, 0.54
2.1325, 0
2.13389, 0
2.13528, 0
2.13667, 0
2.13806, 0
2.13944, 0
2.14083, 0
2.14222, 0
2.14361, 0
2.145, 0
2.14639, 0
2.14778, 0
2.14917, 0
2.15056, 0
2.15194, 0
2.15333, 0
