40179.03611,0.89
40179.04167,0.89
40179.07778,0.89
40179.09722,0.93
40179.11389,0.93
40179.11944,0.89
40179.16111,0.89
40179.16667,0.89
40179.16806,0.87
40179.20278,0.89
40179.24444,0.89
40179.28056,0.87
40179.28611,0.88
40179.29167,0.88
40179.30278,0.87
40179.31389,0.87
40179.32778,0.89
40179.36944,0.89
40179.41111,0.89
40179.41667,0.89
40179.45278,0.76
40179.49444,0.71
40179.53611,0.63
40179.54167,0.63
40179.57778,0.6
40179.61944,0.6
40179.66111,0.58
40179.66667,0.58
40179.70278,0.57
40179.74444,0.58
40179.78611,0.57
40179.79167,0.57
40179.82778,0.52
40179.86944,0.47
40179.91111,0.49
40179.91667,0.49
40179.95278,0.49
40179.99444,0.49
40179.99931,0.49
40180.03611,0.49
40180.04167,0.49
40180.07778,0.49
40180.11944,0.49
40180.16111,0.49
40180.16667,0.49
40180.20278,0.49
40180.24444,0.47
40180.28611,0.46
40180.29167,0.46
40180.32778,0.46
40180.36944,0.43
40180.41111,0.43
40180.41667,0.43
40180.45278,0.43
40180.49444,0.38
40180.53611,0.38
40180.54167,0.38
40180.57778,0.37
40180.61944,0.35
40180.66111,0.37
40180.66667,0.37
40180.70278,0.39
40180.74444,0.4
40180.78611,0.4
40180.79167,0.4
40180.82778,0.42
40180.86944,0.42
40180.91111,0.43
40180.91667,0.43
40180.95278,0.43
40180.99444,0.41
40180.99931,0.41
40181.03611,0.45
40181.04167,0.45
40181.07778,0.41
40181.11944,0.43
40181.16111,0.43
40181.16667,0.43
40181.20278,0.43
40181.24444,0.43
40181.28611,0.45
40181.29167,0.45
40181.32778,0.45
40181.36944,0.41
40181.41111,0.41
40181.41667,0.41
40181.45278,0.4
40181.49444,0.36
40181.53611,0.35
40181.54167,0.35
40181.57778,0.35
40181.61944,0.37
40181.66111,0.39
40181.66667,0.39
40181.70278,0.4
40181.74444,0.42
40181.78611,0.42
40181.79167,0.42
40181.82778,0.46
40181.86944,0.46
40181.91111,0.46
40181.91667,0.46
40181.95278,0.46
40181.99444,0.48
40181.99931,0.48
40182.03611,0.48
40182.04167,0.48
40182.07778,0.46
40182.11944,0.5
40182.16111,0.48
40182.16667,0.48
40182.20278,0.5
40182.24444,0.5
40182.28611,0.5
40182.29167,0.5
40182.32778,0.5
40182.36944,0.48
40182.41111,0.44
40182.41667,0.44
40182.45278,0.43
40182.49444,0.4
40182.53611,0.4
40182.54167,0.4
40182.57778,0.38
40182.61944,0.37
40182.66111,0.4
40182.66667,0.4
40182.70278,0.45
40182.74444,0.45
40182.78611,0.45
40182.79167,0.45
40182.82778,0.47
40182.86944,0.49
40182.91111,0.49
40182.91667,0.49
40182.95278,0.51
40182.99444,0.53
40182.99931,0.53
40183.03611,0.51
40183.04167,0.51
40183.07778,0.51
40183.11944,0.49
40183.16111,0.47
40183.16667,0.47
40183.20278,0.49
40183.24444,0.49
40183.28611,0.53
40183.29167,0.53
40183.30764,0.54
40183.32778,0.55
40183.34306,0.51
40183.36944,0.49
40183.41111,0.47
40183.41667,0.47
40183.45278,0.43
40183.49444,0.42
40183.53611,0.4
40183.54167,0.4
40183.57778,0.37
40183.61944,0.38
40183.66111,0.4
40183.66667,0.4
40183.70278,0.42
40183.74444,0.43
40183.78611,0.47
40183.79167,0.47
40183.82778,0.47
40183.86944,0.47
40183.91111,0.47
40183.91667,0.47
40183.95278,0.47
40183.99444,0.47
40183.99931,0.47
40184.03611,0.49
40184.04167,0.49
40184.07778,0.49
40184.11944,0.49
40184.16111,0.51
40184.16667,0.51
40184.20278,0.51
40184.24444,0.49
40184.28611,0.49
40184.29167,0.49
40184.32778,0.52
40184.35764,0.59
40184.36944,0.61
40184.41111,0.54
40184.41667,0.54
40184.45278,0.44
40184.49444,0.44
40184.53611,0.44
40184.54167,0.44
40184.57778,0.44
40184.61944,0.43
40184.66111,0.44
40184.66667,0.44
40184.70278,0.46
40184.74444,0.49
40184.78611,0.52
40184.79167,0.52
40184.82778,0.5
40184.86944,0.5
40184.91111,0.52
40184.91667,0.52
40184.95278,0.52
40184.99444,0.54
40184.99931,0.54
40185.03611,0.54
40185.04167,0.54
40185.07778,0.56
40185.11944,0.56
40185.16111,0.56
40185.16667,0.56
40185.20278,0.56
40185.24444,0.56
40185.28611,0.56
40185.29167,0.56
40185.32778,0.56
40185.36944,0.54
40185.41111,0.5
40185.41667,0.5
40185.45278,0.46
40185.49444,0.46
40185.53611,0.43
40185.54167,0.43
40185.57778,0.42
40185.61944,0.41
40185.66111,0.44
40185.66667,0.44
40185.70278,0.48
40185.74444,0.5
40185.78611,0.52
40185.79167,0.52
40185.82778,0.56
40185.86944,0.52
40185.91111,0.52
40185.91667,0.52
40185.93125,0.6
40185.95278,0.61
40185.98056,0.69
40185.99444,0.79
40185.99931,0.79
40186,0.8
40186.00556,0.86
40186.025,0.86
40186.03333,0.86
40186.03611,0.88
40186.04167,0.88
40186.04653,0.86
40186.04931,0.86
40186.06667,0.86
40186.07431,0.86
40186.07778,0.88
40186.10208,0.93
40186.11944,0.89
40186.16111,0.85
40186.16667,0.85
40186.16875,0.87
40186.17847,0.93
40186.18472,0.86
40186.19097,0.86
40186.19444,0.86
40186.19861,0.8
40186.20278,0.82
40186.20972,0.8
40186.22569,0.86
40186.24444,0.82
40186.28611,0.72
40186.29167,0.72
40186.32778,0.67
40186.36944,0.58
40186.38542,0.51
40186.41111,0.49
40186.41667,0.49
40186.45278,0.49
40186.49444,0.46
40186.53611,0.44
40186.54167,0.44
40186.56389,0.43
40186.57778,0.43
40186.61944,0.43
40186.66111,0.43
40186.66667,0.43
40186.70278,0.44
40186.74444,0.46
40186.78611,0.48
40186.79167,0.48
40186.82778,0.48
40186.86944,0.5
40186.91111,0.53
40186.91667,0.53
40186.95278,0.53
40186.99444,0.55
40186.99931,0.55
40187.03611,0.55
40187.04167,0.55
40187.07778,0.57
40187.11944,0.57
40187.16111,0.55
40187.16667,0.55
40187.20278,0.55
40187.24444,0.55
40187.28611,0.6
40187.29167,0.6
40187.32778,0.57
40187.36944,0.56
40187.41111,0.54
40187.41667,0.54
40187.45278,0.5
40187.49444,0.42
40187.53611,0.38
40187.54167,0.38
40187.57778,0.35
40187.61944,0.32
40187.66111,0.34
40187.66667,0.34
40187.70278,0.35
40187.74444,0.36
40187.78611,0.41
40187.79167,0.41
40187.82778,0.43
40187.86944,0.47
40187.91111,0.49
40187.91667,0.49
40187.95278,0.49
40187.99444,0.51
40187.99931,0.51
40188.03611,0.5
40188.04167,0.5
40188.07778,0.52
40188.11944,0.55
40188.16111,0.55
40188.16667,0.55
40188.20278,0.52
40188.24444,0.52
40188.28611,0.48
40188.29167,0.48
40188.32778,0.45
40188.36944,0.44
40188.41111,0.42
40188.41667,0.42
40188.45278,0.37
40188.49444,0.33
40188.53611,0.31
40188.54167,0.31
40188.57778,0.29
40188.61944,0.29
40188.66111,0.33
40188.66667,0.33
40188.70278,0.36
40188.74444,0.38
40188.78611,0.38
40188.79167,0.38
40188.82778,0.37
40188.86944,0.4
40188.91111,0.42
40188.91667,0.42
40188.95278,0.48
40188.99444,0.5
40188.99931,0.5
40189.03611,0.53
40189.04167,0.53
40189.07778,0.52
40189.11944,0.55
40189.16111,0.5
40189.16667,0.5
40189.20278,0.52
40189.24444,0.5
40189.28611,0.52
40189.29167,0.52
40189.32778,0.5
40189.36944,0.48
40189.41111,0.44
40189.41667,0.44
40189.45278,0.47
40189.49444,0.43
40189.53611,0.38
40189.54167,0.38
40189.57778,0.35
40189.61944,0.34
40189.66111,0.34
40189.66667,0.34
40189.70278,0.31
40189.74444,0.42
40189.78611,0.47
40189.79167,0.47
40189.82778,0.5
40189.86944,0.73
40189.91111,0.79
40189.91667,0.79
40189.95278,0.82
40189.99444,0.56
40189.99931,0.56
40190.03611,0.5
40190.04167,0.5
40190.07778,0.5
40190.11944,0.52
40190.16111,0.49
40190.16667,0.49
40190.20278,0.51
40190.24444,0.49
40190.28611,0.49
40190.29167,0.49
40190.32778,0.51
40190.36944,0.49
40190.41111,0.49
40190.41667,0.49
40190.45278,0.45
40190.49444,0.45
40190.53611,0.45
40190.54167,0.45
40190.57778,0.43
40190.61944,0.42
40190.66111,0.42
40190.66667,0.42
40190.70278,0.43
40190.74444,0.42
40190.78611,0.45
40190.79167,0.45
40190.82778,0.49
40190.86944,0.49
40190.91111,0.51
40190.91667,0.51
40190.95278,0.54
40190.99444,0.56
40190.99931,0.56
40191.03611,0.56
