36526,0.002500
36527,0.002592
36528,0.002683
36529,0.002775
36530,0.002866
36531,0.002957
36532,0.003048
36533,0.003138
36534,0.003228
36535,0.003317
36536,0.003406
36537,0.003494
36538,0.003582
36539,0.003668
36540,0.003754
36541,0.003839
36542,0.003924
36543,0.004007
36544,0.004089
36545,0.004170
36546,0.004250
36547,0.004329
36548,0.004406
36549,0.004482
36550,0.004557
36551,0.004631
36552,0.004703
36553,0.004773
36554,0.004842
36555,0.004909
36556,0.004975
36557,0.005039
36558,0.005101
36559,0.005161
36560,0.005220
36561,0.005277
36562,0.005332
36563,0.005384
36564,0.005435
36565,0.005484
36566,0.005531
36567,0.005576
36568,0.005619
36569,0.005659
36570,0.005697
36571,0.005734
36572,0.005768
36573,0.005799
36574,0.005829
36575,0.005856
36576,0.005881
36577,0.005903
36578,0.005924
36579,0.005941
36580,0.005957
36581,0.005970
36582,0.005981
36583,0.005989
36584,0.005995
36585,0.005999
36586,0.006000
36587,0.005999
36588,0.005995
36589,0.005989
36590,0.005981
36591,0.005970
36592,0.005957
36593,0.005941
36594,0.005924
36595,0.005903
36596,0.005881
36597,0.005856
36598,0.005829
36599,0.005799
36600,0.005768
36601,0.005734
36602,0.005697
36603,0.005659
36604,0.005619
36605,0.005576
36606,0.005531
36607,0.005484
36608,0.005435
36609,0.005384
36610,0.005332
36611,0.005277
36612,0.005220
36613,0.005161
36614,0.005101
36615,0.005039
36616,0.004975
36617,0.004909
36618,0.004842
36619,0.004773
36620,0.004703
36621,0.004631
36622,0.004557
36623,0.004482
36624,0.004406
36625,0.004329
36626,0.004250
36627,0.004170
36628,0.004089
36629,0.004007
36630,0.003924
36631,0.003839
36632,0.003754
36633,0.003668
36634,0.003582
36635,0.003494
36636,0.003406
36637,0.003317
36638,0.003228
36639,0.003138
36640,0.003048
36641,0.002957
36642,0.002866
36643,0.002775
36644,0.002683
36645,0.002592
36646,0.002500
