40179,40179.02,0
40179.02,40179.0416666667,0
40185.9166666667,40185.9583333333,0
40185.9583333333,40186,0
40186,40186.0416666667,0
40186.0416666667,40186.0833333333,0.000254
40186.0833333333,40186.125,0.000254
40186.125,40186.1666666667,0
40186.1666666667,40186.2083333333,0.000254
40186.2083333333,40186.25,0
40195.25,40195.2916666667,0.000254
40195.2916666667,40195.3333333333,0.000508
40195.3333333333,40195.375,0.001016
40195.375,40195.4166666667,0.002286
40195.4166666667,40195.4583333333,0.003556
40195.4583333333,40195.5,0.00508
40195.5,40195.5416666667,0.002794
40195.5416666667,40195.5833333333,0.000762
40195.5833333333,40195.625,0.000254
40195.625,40195.6666666667,0.000254
40195.6666666667,40195.7083333333,0
40195.7083333333,40195.75,0
40195.75,40195.7916666667,0
40195.7916666667,40195.8333333333,0.000508
40195.8333333333,40195.875,0
40195.875,40195.9166666667,0
40197.3333333333,40197.375,0
40198.1666666667,40198.2083333333,0
40198.2083333333,40198.25,0.000254
40198.25,40198.2916666667,0.000254
40198.2916666667,40198.3333333333,0.000254
40199.7916666667,40199.8333333333,0
40199.8333333333,40199.875,0.000254
40199.875,40199.9166666667,0.001016
40199.9166666667,40199.9583333333,0.000254
40199.9583333333,40200,0.000508
40200,40200.0416666667,0.000254
40200.0416666667,40200.0833333333,0
40200.0833333333,40200.125,0.000254
40200.125,40200.1666666667,0
40200.1666666667,40200.2083333333,0.000254
40200.2083333333,40200.25,0
40200.25,40200.2916666667,0
40200.2916666667,40200.3333333333,0
40200.3333333333,40200.375,0
40200.375,40200.4166666667,0
40200.4166666667,40200.4583333333,0
40200.4583333333,40200.5,0
40202.375,40202.4166666667,0
40202.4166666667,40202.4583333333,0
40202.7083333333,40202.75,0
40202.75,40202.7916666667,0
40202.875,40202.9166666667,0.000762
40202.9166666667,40202.9583333333,0.00127
40202.9583333333,40203,0.000508
40203.0416666667,40203.0833333333,0.000508
40203.0833333333,40203.125,0.001778
40203.125,40203.1666666667,0.001524
40203.1666666667,40203.2083333333,0.000508
40203.2083333333,40203.25,0.001524
40203.25,40203.2916666667,0.000762
40203.2916666667,40203.3333333333,0
40203.375,40203.4166666667,0.000508
40203.7083333333,40203.75,0
40203.75,40203.7916666667,0
40203.8333333333,40203.875,0
40203.875,40203.9166666667,0
40203.9583333333,40204,0
40204.6666666667,40204.7083333333,0
40208.375,40208.4166666667,0
40208.4166666667,40208.4583333333,0.001016
40208.4583333333,40208.5,0.000762
40208.5,40208.5416666667,0.000762
40208.5416666667,40208.5833333333,0.000254
40208.5833333333,40208.625,0.000254
40208.625,40208.6666666667,0
40208.6666666667,40208.7083333333,0.000254
40208.7083333333,40208.75,0
40208.75,40208.7916666667,0
40208.7916666667,40208.8333333333,0
40208.8333333333,40208.875,0
40208.875,40208.9166666667,0
40208.9166666667,40208.9583333333,0
40208.9583333333,40209,0
40209,40209.0416666667,0
40210,40210.0416666667,0
40211.7083333333,40211.75,0
40211.75,40211.7916666667,0.000254
40211.7916666667,40211.8333333333,0.000762
40211.8333333333,40211.875,0.00127
40211.875,40211.9166666667,0.00127
40211.9166666667,40211.9583333333,0.000508
40211.9583333333,40212,0.001016
40212,40212.0416666667,0.001016
40212.0416666667,40212.0833333333,0.000254
40212.0833333333,40212.125,0.000254
40212.125,40212.1666666667,0
40212.1666666667,40212.2083333333,0
40212.2083333333,40212.25,0
40212.375,40212.4166666667,0
40214.4166666667,40214.4583333333,0
40214.4583333333,40214.5,0.000254
40214.5,40214.5416666667,0.001016
40214.5416666667,40214.5833333333,0.001016
40214.5833333333,40214.625,0.001016
40214.625,40214.6666666667,0.00127
40214.6666666667,40214.7083333333,0.00127
40214.7083333333,40214.75,0.001778
40214.75,40214.7916666667,0.00254
40214.7916666667,40214.8333333333,0.00127
40214.8333333333,40214.875,0.00127
40214.875,40214.9166666667,0.000762
40214.9166666667,40214.9583333333,0.001016
40214.9583333333,40215,0.001016
40215,40215.0416666667,0.00127
40215.0416666667,40215.0833333333,0.001524
40215.0833333333,40215.125,0.001524
40215.125,40215.1666666667,0.001016
40215.1666666667,40215.2083333333,0.001778
40215.2083333333,40215.25,0.000508
40215.25,40215.2916666667,0.000254
40215.2916666667,40215.3333333333,0
40215.3333333333,40215.375,0.000508
40215.375,40215.4166666667,0.000254
40215.4166666667,40215.4583333333,0.000254
40215.4583333333,40215.5,0.000508
40215.5,40215.5416666667,0
40215.5416666667,40215.5833333333,0.000254
40215.5833333333,40215.625,0
40215.625,40215.6666666667,0
40215.6666666667,40215.7083333333,0
40215.7083333333,40215.75,0
40218.6666666667,40218.7083333333,0.000254
40218.7083333333,40218.75,0
40218.75,40218.7916666667,0.002032
40218.7916666667,40218.8333333333,0.00254
40218.8333333333,40218.875,0.002032
40218.875,40218.9166666667,0.00127
40218.9166666667,40218.9583333333,0.000508
40218.9583333333,40219,0.001016
40219,40219.0416666667,0.000508
40219.0416666667,40219.0833333333,0
40219.0833333333,40219.125,0.000254
40219.125,40219.1666666667,0.000762
40219.1666666667,40219.2083333333,0.000762
40219.2083333333,40219.25,0.001016
40219.25,40219.2916666667,0.000508
40219.2916666667,40219.3333333333,0.000254
40219.3333333333,40219.375,0
40219.375,40219.4166666667,0
40219.4166666667,40219.4583333333,0
40219.4583333333,40219.5,0
40219.5,40219.5416666667,0
40219.5416666667,40219.5833333333,0
40219.5833333333,40219.625,0
40219.625,40219.6666666667,0
40219.6666666667,40219.7083333333,0
40219.7083333333,40219.75,0
40219.75,40219.7916666667,0
40219.7916666667,40219.8333333333,0
40219.8333333333,40219.875,0
40219.875,40219.9166666667,0
40219.9166666667,40219.9583333333,0
40224.5833333333,40224.625,0
40224.625,40224.6666666667,0.000508
40224.6666666667,40224.7083333333,0.000254
40224.7083333333,40224.75,0.000254
40224.75,40224.7916666667,0
40224.7916666667,40224.8333333333,0
40225.2083333333,40225.25,0
40225.25,40225.2916666667,0
40231.5833333333,40231.625,0
40231.625,40231.6666666667,0
40231.6666666667,40231.7083333333,0.000508
40231.7083333333,40231.75,0.000762
40231.75,40231.7916666667,0.00254
40231.7916666667,40231.8333333333,0.00127
40231.8333333333,40231.875,0.001016
40231.875,40231.9166666667,0.000762
40231.9166666667,40231.9583333333,0
40231.9583333333,40232,0
40232,40232.0416666667,0
40232.0833333333,40232.125,0
40232.125,40232.1666666667,0
40232.1666666667,40232.2083333333,0
40232.2083333333,40232.25,0
40233.9166666667,40233.9583333333,0
40233.9583333333,40234,0
40234,40234.0416666667,0
40234.0416666667,40234.0833333333,0
40234.0833333333,40234.125,0
40234.125,40234.1666666667,0.000254
40234.1666666667,40234.2083333333,0
40234.6666666667,40234.7083333333,0
40234.7083333333,40234.75,0
40235.5833333333,40235.625,0
40235.625,40235.6666666667,0
40236.0416666667,40236.0833333333,0
40236.0833333333,40236.125,0
40236.125,40236.1666666667,0.000254
40236.1666666667,40236.2083333333,0
40236.2083333333,40236.25,0
40237.7083333333,40237.75,0
40237.75,40237.7916666667,0
40238,40238.0416666667,0
40239.5416666667,40239.5833333333,0
40239.5833333333,40239.625,0
40239.625,40239.6666666667,0
40239.6666666667,40239.7083333333,0
40239.7083333333,40239.75,0
40239.75,40239.7916666667,0.000254
40239.7916666667,40239.8333333333,0.000254
40239.8333333333,40239.875,0.000508
40239.875,40239.9166666667,0.000508
40239.9166666667,40239.9583333333,0
40239.9583333333,40240,0
40240,40240.0416666667,0
40240.0833333333,40240.125,0
40240.125,40240.1666666667,0
40240.1666666667,40240.2083333333,0
40240.2083333333,40240.25,0
40240.25,40240.2916666667,0
40240.2916666667,40240.3333333333,0
40240.3333333333,40240.375,0
40240.4583333333,40240.5,0
40240.5,40240.5416666667,0
40240.5416666667,40240.5833333333,0
40240.5833333333,40240.625,0
40240.625,40240.6666666667,0
40240.6666666667,40240.7083333333,0
40240.7083333333,40240.75,0
40240.75,40240.7916666667,0
40240.7916666667,40240.8333333333,0
40240.8333333333,40240.875,0
40240.875,40240.9166666667,0
40240.9166666667,40240.9583333333,0
40248.9583333333,40249,0
40249,40249.0416666667,0.002032
40249.0416666667,40249.0833333333,0.004064
40249.0833333333,40249.125,0.002794
40249.125,40249.1666666667,0.003048
40249.1666666667,40249.2083333333,0.000508
40249.2083333333,40249.25,0
40249.25,40249.2916666667,0.000254
40249.2916666667,40249.3333333333,0
40249.3333333333,40249.375,0
40249.375,40249.4166666667,0
40249.4166666667,40249.4583333333,0.000254
40249.4583333333,40249.5,0.000508
40249.5,40249.5416666667,0
40249.5416666667,40249.5833333333,0
40249.5833333333,40249.625,0.000254
40249.625,40249.6666666667,0.000254
40249.6666666667,40249.7083333333,0.000508
40249.7083333333,40249.75,0.000254
40249.75,40249.7916666667,0.000762
40249.7916666667,40249.8333333333,0
40249.8333333333,40249.875,0
40249.875,40249.9166666667,0
40249.9166666667,40249.9583333333,0
40249.9583333333,40250,0
40250,40250.0416666667,0.001016
40250.0416666667,40250.0833333333,0.00127
40250.0833333333,40250.125,0.000508
40250.125,40250.1666666667,0.001524
40250.1666666667,40250.2083333333,0.000762
40250.2083333333,40250.25,0.00127
40250.25,40250.2916666667,0.000508
40250.2916666667,40250.3333333333,0.000508
40250.3333333333,40250.375,0.001524
40250.375,40250.4166666667,0.000254
40250.4583333333,40250.5,0
40250.5,40250.5416666667,0.001778
